desk, underlying, base_market, base_feedcode, calculated_at, volatility_type, volatility, winddown
UST,UB,XCME,UBM9,1557500400000000000,BootstrapBaseWithGap,0.00905105,0.74682
UST,UB,XCME,UBM9,1557500400000000000,BootstrapBaseWithoutGap,0.00968229,0.557708
UST,UB,XCME,UBM9,1557500400000000000,BootstrapNonBaseWithGap,0.00900029,0.74682
UST,UB,XCME,UBM9,1557500400000000000,BootstrapNonBaseWithoutGap,0.0103107,0.557708
UST,UB,XCME,UBM9,1557500400000000000,BootstrapSliding10,0,0.01691
UST,UB,XCME,UBM9,1557500400000000000,BootstrapSliding30,0,0.05073
UST,UB,XCME,UBM9,1557500400000000000,BootstrapSliding60,0,0.10146
UST,UB,XCME,UBM9,1557500400000000000,CloseToClose,0.0085059,0.74682
UST,UB,XCME,UBM9,1557502200000000000,BootstrapBaseWithGap,0.00877111,0.780062
UST,UB,XCME,UBM9,1557502200000000000,BootstrapBaseWithoutGap,0.00974924,0.59095
UST,UB,XCME,UBM9,1557502200000000000,BootstrapNonBaseWithGap,0.00885637,0.780062
UST,UB,XCME,UBM9,1557502200000000000,BootstrapNonBaseWithoutGap,0.00969067,0.59095
UST,UB,XCME,UBM9,1557502200000000000,BootstrapSliding10,0,0.010664
UST,UB,XCME,UBM9,1557502200000000000,BootstrapSliding30,0,0.033242
UST,UB,XCME,UBM9,1557502200000000000,BootstrapSliding60,0,0.083972
UST,UB,XCME,UBM9,1557502200000000000,CloseToClose,0.00832269,0.780062
UST,UB,XCME,UBM9,1557504000000000000,BootstrapBaseWithGap,0.00865247,0.812048
UST,UB,XCME,UBM9,1557504000000000000,BootstrapBaseWithoutGap,0.00941325,0.622936
UST,UB,XCME,UBM9,1557504000000000000,BootstrapNonBaseWithGap,0.00860129,0.812048
UST,UB,XCME,UBM9,1557504000000000000,BootstrapNonBaseWithoutGap,0.00956972,0.622936
UST,UB,XCME,UBM9,1557504000000000000,BootstrapSliding10,0,0.010666
UST,UB,XCME,UBM9,1557504000000000000,BootstrapSliding30,0,0.031986
UST,UB,XCME,UBM9,1557504000000000000,BootstrapSliding60,0,0.065228
UST,UB,XCME,UBM9,1557504000000000000,CloseToClose,0.00815713,0.812048
UST,UB,XCME,UBM9,1557505800000000000,BootstrapBaseWithGap,0.00855521,0.83752
UST,UB,XCME,UBM9,1557505800000000000,BootstrapBaseWithoutGap,0.00944504,0.648408
UST,UB,XCME,UBM9,1557505800000000000,BootstrapNonBaseWithGap,0.00847279,0.83752
UST,UB,XCME,UBM9,1557505800000000000,BootstrapNonBaseWithoutGap,0.00929235,0.648408
UST,UB,XCME,UBM9,1557505800000000000,BootstrapSliding10,0,0.008334
UST,UB,XCME,UBM9,1557505800000000000,BootstrapSliding30,0,0.025472
UST,UB,XCME,UBM9,1557505800000000000,BootstrapSliding60,0,0.057458
UST,UB,XCME,UBM9,1557505800000000000,CloseToClose,0.00803213,0.83752
UST,UB,XCME,UBM9,1557507600000000000,BootstrapBaseWithGap,0.00824335,0.86253
UST,UB,XCME,UBM9,1557507600000000000,BootstrapBaseWithoutGap,0.00913072,0.673418
UST,UB,XCME,UBM9,1557507600000000000,BootstrapNonBaseWithGap,0.00835277,0.86253
UST,UB,XCME,UBM9,1557507600000000000,BootstrapNonBaseWithoutGap,0.00929824,0.673418
UST,UB,XCME,UBM9,1557507600000000000,BootstrapSliding10,0,0.008334
UST,UB,XCME,UBM9,1557507600000000000,BootstrapSliding30,0,0.02501
UST,UB,XCME,UBM9,1557507600000000000,BootstrapSliding60,0,0.050482
UST,UB,XCME,UBM9,1557507600000000000,CloseToClose,0.00791482,0.86253
UST,UB,XCME,UBM9,1557509400000000000,BootstrapBaseWithGap,0.00813697,0.887536
UST,UB,XCME,UBM9,1557509400000000000,BootstrapBaseWithoutGap,0.00891149,0.698424
UST,UB,XCME,UBM9,1557509400000000000,BootstrapNonBaseWithGap,0.0082855,0.887536
UST,UB,XCME,UBM9,1557509400000000000,BootstrapNonBaseWithoutGap,0.00898644,0.698424
UST,UB,XCME,UBM9,1557509400000000000,BootstrapSliding10,0,0.00833
UST,UB,XCME,UBM9,1557509400000000000,BootstrapSliding30,0,0.025006
UST,UB,XCME,UBM9,1557509400000000000,BootstrapSliding60,0,0.050016
UST,UB,XCME,UBM9,1557509400000000000,CloseToClose,0.00780252,0.887536
UST,UB,XCME,UBM9,1557511200000000000,BootstrapBaseWithGap,0.0080362,0.912546
UST,UB,XCME,UBM9,1557511200000000000,BootstrapBaseWithoutGap,0.00849967,0.723434
UST,UB,XCME,UBM9,1557511200000000000,BootstrapNonBaseWithGap,0.00806337,0.912546
UST,UB,XCME,UBM9,1557511200000000000,BootstrapNonBaseWithoutGap,0.00885584,0.723434
UST,UB,XCME,UBM9,1557511200000000000,BootstrapSliding10,0,0.008336
UST,UB,XCME,UBM9,1557511200000000000,BootstrapSliding30,0,0.02501
UST,UB,XCME,UBM9,1557511200000000000,BootstrapSliding60,0,0.050016
UST,UB,XCME,UBM9,1557511200000000000,CloseToClose,0.00769486,0.912546
UST,UB,XCME,UBM9,1557513000000000000,BootstrapBaseWithGap,0.0080255,0.92771
UST,UB,XCME,UBM9,1557513000000000000,BootstrapBaseWithoutGap,0.0088037,0.738598
UST,UB,XCME,UBM9,1557513000000000000,BootstrapNonBaseWithGap,0.00803993,0.92771
UST,UB,XCME,UBM9,1557513000000000000,BootstrapNonBaseWithoutGap,0.00879021,0.738598
UST,UB,XCME,UBM9,1557513000000000000,BootstrapSliding10,0,0.00482
UST,UB,XCME,UBM9,1557513000000000000,BootstrapSliding30,0,0.015164
UST,UB,XCME,UBM9,1557513000000000000,BootstrapSliding60,0,0.040174
UST,UB,XCME,UBM9,1557513000000000000,CloseToClose,0.00763171,0.92771
UST,UB,XCME,UBM9,1557514800000000000,BootstrapBaseWithGap,0.0081148,0.94217
UST,UB,XCME,UBM9,1557514800000000000,BootstrapBaseWithoutGap,0.00855212,0.753058
UST,UB,XCME,UBM9,1557514800000000000,BootstrapNonBaseWithGap,0.00810278,0.94217
UST,UB,XCME,UBM9,1557514800000000000,BootstrapNonBaseWithoutGap,0.00857599,0.753058
UST,UB,XCME,UBM9,1557514800000000000,BootstrapSliding10,0,0.00482
UST,UB,XCME,UBM9,1557514800000000000,BootstrapSliding30,0,0.01446
UST,UB,XCME,UBM9,1557514800000000000,BootstrapSliding60,0,0.029624
UST,UB,XCME,UBM9,1557514800000000000,CloseToClose,0.00757292,0.94217
UST,UB,XCME,UBM9,1557516600000000000,BootstrapBaseWithGap,0.0080201,0.95663
UST,UB,XCME,UBM9,1557516600000000000,BootstrapBaseWithoutGap,0.00864753,0.767518
UST,UB,XCME,UBM9,1557516600000000000,BootstrapNonBaseWithGap,0.00796436,0.95663
UST,UB,XCME,UBM9,1557516600000000000,BootstrapNonBaseWithoutGap,0.00836444,0.767518
UST,UB,XCME,UBM9,1557516600000000000,BootstrapSliding10,0,0.00482
UST,UB,XCME,UBM9,1557516600000000000,BootstrapSliding30,0,0.01446
UST,UB,XCME,UBM9,1557516600000000000,BootstrapSliding60,0,0.02892
UST,UB,XCME,UBM9,1557516600000000000,CloseToClose,0.00751547,0.95663
UST,UB,XCME,UBM9,1557518400000000000,BootstrapBaseWithGap,0.00776651,0.97108
UST,UB,XCME,UBM9,1557518400000000000,BootstrapBaseWithoutGap,0.00859371,0.781968
UST,UB,XCME,UBM9,1557518400000000000,BootstrapNonBaseWithGap,0.00792405,0.97108
UST,UB,XCME,UBM9,1557518400000000000,BootstrapNonBaseWithoutGap,0.00826391,0.781968
UST,UB,XCME,UBM9,1557518400000000000,BootstrapSliding10,0,0.00482
UST,UB,XCME,UBM9,1557518400000000000,BootstrapSliding30,0,0.01445
UST,UB,XCME,UBM9,1557518400000000000,BootstrapSliding60,0,0.02891
UST,UB,XCME,UBM9,1557518400000000000,CloseToClose,0.00745934,0.97108
UST,UB,XCME,UBM9,1557520200000000000,BootstrapBaseWithGap,0.00768426,0.98554
UST,UB,XCME,UBM9,1557520200000000000,BootstrapBaseWithoutGap,0.00834306,0.796428
UST,UB,XCME,UBM9,1557520200000000000,BootstrapNonBaseWithGap,0.00776695,0.98554
UST,UB,XCME,UBM9,1557520200000000000,BootstrapNonBaseWithoutGap,0.00838345,0.796428
UST,UB,XCME,UBM9,1557520200000000000,BootstrapSliding10,0,0.00482
UST,UB,XCME,UBM9,1557520200000000000,BootstrapSliding30,0,0.01446
UST,UB,XCME,UBM9,1557520200000000000,BootstrapSliding60,0,0.02891
UST,UB,XCME,UBM9,1557520200000000000,CloseToClose,0.00740442,0.98554
UST,UB,XCME,UBM9,1557522000000000000,BootstrapBaseWithGap,0.00765192,1
UST,UB,XCME,UBM9,1557522000000000000,BootstrapBaseWithoutGap,0.0082122,0.810888
UST,UB,XCME,UBM9,1557522000000000000,BootstrapNonBaseWithGap,0.00783026,1
UST,UB,XCME,UBM9,1557522000000000000,BootstrapNonBaseWithoutGap,0.00818302,0.810888
UST,UB,XCME,UBM9,1557522000000000000,BootstrapSliding10,0,0.00482
UST,UB,XCME,UBM9,1557522000000000000,BootstrapSliding30,0,0.01446
UST,UB,XCME,UBM9,1557522000000000000,BootstrapSliding60,0,0.02892
UST,UB,XCME,UBM9,1557522000000000000,CloseToClose,0.00735069,1
UST,Gold,XCEC,GCM9,1557464400000000000,BootstrapBaseWithGap,0.0712162,0.200128
UST,Gold,XCEC,GCM9,1557464400000000000,BootstrapBaseWithoutGap,0.0752179,0.011016
UST,Gold,XCEC,GCM9,1557464400000000000,BootstrapNonBaseWithGap,0.0712162,0.200128
UST,Gold,XCEC,GCM9,1557464400000000000,BootstrapNonBaseWithoutGap,0.0752179,0.011016
UST,Gold,XCEC,GCM9,1557464400000000000,BootstrapSliding10,0.017439,0.00367
UST,Gold,XCEC,GCM9,1557464400000000000,BootstrapSliding30,0.0752179,0.011016
UST,Gold,XCEC,GCM9,1557464400000000000,CloseToClose,0.0710772,0.200128
UST,Gold,XCEC,GCM9,1557466200000000000,BootstrapBaseWithGap,0.0682536,0.211142
UST,Gold,XCEC,GCM9,1557466200000000000,BootstrapBaseWithoutGap,0.051904,0.02203
UST,Gold,XCEC,GCM9,1557466200000000000,BootstrapNonBaseWithGap,0.068254,0.211142
UST,Gold,XCEC,GCM9,1557466200000000000,BootstrapNonBaseWithoutGap,0.0519784,0.02203
UST,Gold,XCEC,GCM9,1557466200000000000,BootstrapSliding10,0,0.00367
UST,Gold,XCEC,GCM9,1557466200000000000,BootstrapSliding30,0,0.011014
UST,Gold,XCEC,GCM9,1557466200000000000,BootstrapSliding60,0.0519325,0.02203
UST,Gold,XCEC,GCM9,1557466200000000000,CloseToClose,0.0693339,0.211142
UST,Gold,XCEC,GCM9,1557468000000000000,BootstrapBaseWithGap,0.0655432,0.222158
UST,Gold,XCEC,GCM9,1557468000000000000,BootstrapBaseWithoutGap,0.0417252,0.033046
UST,Gold,XCEC,GCM9,1557468000000000000,BootstrapNonBaseWithGap,0.0657048,0.222158
UST,Gold,XCEC,GCM9,1557468000000000000,BootstrapNonBaseWithoutGap,0.0415454,0.033046
UST,Gold,XCEC,GCM9,1557468000000000000,BootstrapSliding10,0,0.00367
UST,Gold,XCEC,GCM9,1557468000000000000,BootstrapSliding30,0,0.011016
UST,Gold,XCEC,GCM9,1557468000000000000,BootstrapSliding60,0,0.02203
UST,Gold,XCEC,GCM9,1557468000000000000,CloseToClose,0.067593,0.222158
UST,Gold,XCEC,GCM9,1557469800000000000,BootstrapBaseWithGap,0.0618948,0.24198
UST,Gold,XCEC,GCM9,1557469800000000000,BootstrapBaseWithoutGap,0.0317884,0.052868
UST,Gold,XCEC,GCM9,1557469800000000000,BootstrapNonBaseWithGap,0.0615534,0.24198
UST,Gold,XCEC,GCM9,1557469800000000000,BootstrapNonBaseWithoutGap,0.0319182,0.052868
UST,Gold,XCEC,GCM9,1557469800000000000,BootstrapSliding10,0,0.00682
UST,Gold,XCEC,GCM9,1557469800000000000,BootstrapSliding30,0,0.019822
UST,Gold,XCEC,GCM9,1557469800000000000,BootstrapSliding60,0,0.030838
UST,Gold,XCEC,GCM9,1557469800000000000,CloseToClose,0.0647654,0.24198
UST,Gold,XCEC,GCM9,1557471600000000000,BootstrapBaseWithGap,0.0588914,0.26242
UST,Gold,XCEC,GCM9,1557471600000000000,BootstrapBaseWithoutGap,0.026661,0.073308
UST,Gold,XCEC,GCM9,1557471600000000000,BootstrapNonBaseWithGap,0.0585192,0.26242
UST,Gold,XCEC,GCM9,1557471600000000000,BootstrapNonBaseWithoutGap,0.0264667,0.073308
UST,Gold,XCEC,GCM9,1557471600000000000,BootstrapSliding10,0,0.00681
UST,Gold,XCEC,GCM9,1557471600000000000,BootstrapSliding30,0,0.02044
UST,Gold,XCEC,GCM9,1557471600000000000,BootstrapSliding60,0,0.040262
UST,Gold,XCEC,GCM9,1557471600000000000,CloseToClose,0.062192,0.26242
UST,Gold,XCEC,GCM9,1557473400000000000,BootstrapBaseWithGap,0.0560897,0.28287
UST,Gold,XCEC,GCM9,1557473400000000000,BootstrapBaseWithoutGap,0.0233147,0.093758
UST,Gold,XCEC,GCM9,1557473400000000000,BootstrapNonBaseWithGap,0.056211,0.28287
UST,Gold,XCEC,GCM9,1557473400000000000,BootstrapNonBaseWithoutGap,0.0232269,0.093758
UST,Gold,XCEC,GCM9,1557473400000000000,BootstrapSliding10,0,0.006816
UST,Gold,XCEC,GCM9,1557473400000000000,BootstrapSliding30,0,0.02045
UST,Gold,XCEC,GCM9,1557473400000000000,BootstrapSliding60,0,0.04089
UST,Gold,XCEC,GCM9,1557473400000000000,CloseToClose,0.0599017,0.28287
UST,Gold,XCEC,GCM9,1557475200000000000,BootstrapBaseWithGap,0.0536306,0.303314
UST,Gold,XCEC,GCM9,1557475200000000000,BootstrapBaseWithoutGap,0.0206622,0.114202
UST,Gold,XCEC,GCM9,1557475200000000000,BootstrapNonBaseWithGap,0.0536695,0.303314
UST,Gold,XCEC,GCM9,1557475200000000000,BootstrapNonBaseWithoutGap,0.0208794,0.114202
UST,Gold,XCEC,GCM9,1557475200000000000,BootstrapSliding10,0,0.006814
UST,Gold,XCEC,GCM9,1557475200000000000,BootstrapSliding30,0,0.020444
UST,Gold,XCEC,GCM9,1557475200000000000,BootstrapSliding60,0,0.040894
UST,Gold,XCEC,GCM9,1557475200000000000,CloseToClose,0.0578478,0.303314
UST,Gold,XCEC,GCM9,1557477000000000000,BootstrapBaseWithGap,0.0529132,0.319132
UST,Gold,XCEC,GCM9,1557477000000000000,BootstrapBaseWithoutGap,0.0195569,0.13002
UST,Gold,XCEC,GCM9,1557477000000000000,BootstrapNonBaseWithGap,0.052616,0.319132
UST,Gold,XCEC,GCM9,1557477000000000000,BootstrapNonBaseWithoutGap,0.0195062,0.13002
UST,Gold,XCEC,GCM9,1557477000000000000,BootstrapSliding10,0,0.00516
UST,Gold,XCEC,GCM9,1557477000000000000,BootstrapSliding30,0,0.015818
UST,Gold,XCEC,GCM9,1557477000000000000,BootstrapSliding60,0,0.036262
UST,Gold,XCEC,GCM9,1557477000000000000,CloseToClose,0.0563959,0.319132
UST,Gold,XCEC,GCM9,1557478800000000000,BootstrapBaseWithGap,0.0515521,0.334622
UST,Gold,XCEC,GCM9,1557478800000000000,BootstrapBaseWithoutGap,0.0185167,0.14551
UST,Gold,XCEC,GCM9,1557478800000000000,BootstrapNonBaseWithGap,0.0511879,0.334622
UST,Gold,XCEC,GCM9,1557478800000000000,BootstrapNonBaseWithoutGap,0.0184398,0.14551
UST,Gold,XCEC,GCM9,1557478800000000000,BootstrapSliding10,0,0.00516
UST,Gold,XCEC,GCM9,1557478800000000000,BootstrapSliding30,0,0.01549
UST,Gold,XCEC,GCM9,1557478800000000000,BootstrapSliding60,0,0.031308
UST,Gold,XCEC,GCM9,1557478800000000000,CloseToClose,0.0550751,0.334622
UST,Gold,XCEC,GCM9,1557480600000000000,BootstrapBaseWithGap,0.0499312,0.350108
UST,Gold,XCEC,GCM9,1557480600000000000,BootstrapBaseWithoutGap,0.0175321,0.160996
UST,Gold,XCEC,GCM9,1557480600000000000,BootstrapNonBaseWithGap,0.0501029,0.350108
UST,Gold,XCEC,GCM9,1557480600000000000,BootstrapNonBaseWithoutGap,0.0176619,0.160996
UST,Gold,XCEC,GCM9,1557480600000000000,BootstrapSliding10,0,0.005166
UST,Gold,XCEC,GCM9,1557480600000000000,BootstrapSliding30,0,0.015486
UST,Gold,XCEC,GCM9,1557480600000000000,BootstrapSliding60,0,0.030976
UST,Gold,XCEC,GCM9,1557480600000000000,CloseToClose,0.0538433,0.350108
UST,Gold,XCEC,GCM9,1557482400000000000,BootstrapBaseWithGap,0.0490219,0.365592
UST,Gold,XCEC,GCM9,1557482400000000000,BootstrapBaseWithoutGap,0.0167861,0.17648
UST,Gold,XCEC,GCM9,1557482400000000000,BootstrapNonBaseWithGap,0.0489574,0.365592
UST,Gold,XCEC,GCM9,1557482400000000000,BootstrapNonBaseWithoutGap,0.0166495,0.17648
UST,Gold,XCEC,GCM9,1557482400000000000,BootstrapSliding10,0,0.00516
UST,Gold,XCEC,GCM9,1557482400000000000,BootstrapSliding30,0,0.015484
UST,Gold,XCEC,GCM9,1557482400000000000,BootstrapSliding60,0,0.03097
UST,Gold,XCEC,GCM9,1557482400000000000,CloseToClose,0.0526908,0.365592
UST,Gold,XCEC,GCM9,1557484200000000000,BootstrapBaseWithGap,0.0480923,0.381082
UST,Gold,XCEC,GCM9,1557484200000000000,BootstrapBaseWithoutGap,0.0161282,0.19197
UST,Gold,XCEC,GCM9,1557484200000000000,BootstrapNonBaseWithGap,0.0479913,0.381082
UST,Gold,XCEC,GCM9,1557484200000000000,BootstrapNonBaseWithoutGap,0.0160275,0.19197
UST,Gold,XCEC,GCM9,1557484200000000000,BootstrapSliding10,0,0.00516
UST,Gold,XCEC,GCM9,1557484200000000000,BootstrapSliding30,0,0.01549
UST,Gold,XCEC,GCM9,1557484200000000000,BootstrapSliding60,0,0.030974
UST,Gold,XCEC,GCM9,1557484200000000000,CloseToClose,0.0516088,0.381082
UST,Gold,XCEC,GCM9,1557486000000000000,BootstrapBaseWithGap,0.0469455,0.396572
UST,Gold,XCEC,GCM9,1557486000000000000,BootstrapBaseWithoutGap,0.0155359,0.20746
UST,Gold,XCEC,GCM9,1557486000000000000,BootstrapNonBaseWithGap,0.0469725,0.396572
UST,Gold,XCEC,GCM9,1557486000000000000,BootstrapNonBaseWithoutGap,0.0154827,0.20746
UST,Gold,XCEC,GCM9,1557486000000000000,BootstrapSliding10,0,0.00517
UST,Gold,XCEC,GCM9,1557486000000000000,BootstrapSliding30,0,0.01549
UST,Gold,XCEC,GCM9,1557486000000000000,BootstrapSliding60,0,0.03098
UST,Gold,XCEC,GCM9,1557486000000000000,CloseToClose,0.0505908,0.396572
UST,Gold,XCEC,GCM9,1557487800000000000,BootstrapBaseWithGap,0.0456008,0.420096
UST,Gold,XCEC,GCM9,1557487800000000000,BootstrapBaseWithoutGap,0.0145432,0.230984
UST,Gold,XCEC,GCM9,1557487800000000000,BootstrapNonBaseWithGap,0.045749,0.420096
UST,Gold,XCEC,GCM9,1557487800000000000,BootstrapNonBaseWithoutGap,0.0144449,0.230984
UST,Gold,XCEC,GCM9,1557487800000000000,BootstrapSliding10,0,0.00803
UST,Gold,XCEC,GCM9,1557487800000000000,BootstrapSliding30,0,0.023524
UST,Gold,XCEC,GCM9,1557487800000000000,BootstrapSliding60,0,0.039014
UST,Gold,XCEC,GCM9,1557487800000000000,CloseToClose,0.049154,0.420096
UST,Gold,XCEC,GCM9,1557489600000000000,BootstrapBaseWithGap,0.0443544,0.444206
UST,Gold,XCEC,GCM9,1557489600000000000,BootstrapBaseWithoutGap,0.0138689,0.255094
UST,Gold,XCEC,GCM9,1557489600000000000,BootstrapNonBaseWithGap,0.0443914,0.444206
UST,Gold,XCEC,GCM9,1557489600000000000,BootstrapNonBaseWithoutGap,0.0137186,0.255094
UST,Gold,XCEC,GCM9,1557489600000000000,BootstrapSliding10,0,0.00804
UST,Gold,XCEC,GCM9,1557489600000000000,BootstrapSliding30,0,0.02411
UST,Gold,XCEC,GCM9,1557489600000000000,BootstrapSliding60,0,0.047634
UST,Gold,XCEC,GCM9,1557489600000000000,CloseToClose,0.0478014,0.444206
UST,Gold,XCEC,GCM9,1557491400000000000,BootstrapBaseWithGap,0.0416575,0.49316
UST,Gold,XCEC,GCM9,1557491400000000000,BootstrapBaseWithoutGap,0.0123619,0.304048
UST,Gold,XCEC,GCM9,1557491400000000000,BootstrapNonBaseWithGap,0.0416027,0.49316
UST,Gold,XCEC,GCM9,1557491400000000000,BootstrapNonBaseWithoutGap,0.0124728,0.304048
UST,Gold,XCEC,GCM9,1557491400000000000,BootstrapSliding10,0,0.01691
UST,Gold,XCEC,GCM9,1557491400000000000,BootstrapSliding30,0,0.048954
UST,Gold,XCEC,GCM9,1557491400000000000,BootstrapSliding60,0,0.073064
UST,Gold,XCEC,GCM9,1557491400000000000,CloseToClose,0.0453669,0.49316
UST,Gold,XCEC,GCM9,1557493200000000000,BootstrapBaseWithGap,0.0393976,0.543894
UST,Gold,XCEC,GCM9,1557493200000000000,BootstrapBaseWithoutGap,0.0113869,0.354782
UST,Gold,XCEC,GCM9,1557493200000000000,BootstrapNonBaseWithGap,0.0394738,0.543894
UST,Gold,XCEC,GCM9,1557493200000000000,BootstrapNonBaseWithoutGap,0.0113596,0.354782
UST,Gold,XCEC,GCM9,1557493200000000000,BootstrapSliding10,0,0.01691
UST,Gold,XCEC,GCM9,1557493200000000000,BootstrapSliding30,0,0.050734
UST,Gold,XCEC,GCM9,1557493200000000000,BootstrapSliding60,0,0.099688
UST,Gold,XCEC,GCM9,1557493200000000000,CloseToClose,0.0431992,0.543894
UST,Gold,XCEC,GCM9,1557495000000000000,BootstrapBaseWithGap,0.03756,0.594624
UST,Gold,XCEC,GCM9,1557495000000000000,BootstrapBaseWithoutGap,0.0104872,0.405512
UST,Gold,XCEC,GCM9,1557495000000000000,BootstrapNonBaseWithGap,0.0374204,0.594624
UST,Gold,XCEC,GCM9,1557495000000000000,BootstrapNonBaseWithoutGap,0.0106246,0.405512
UST,Gold,XCEC,GCM9,1557495000000000000,BootstrapSliding10,0,0.01691
UST,Gold,XCEC,GCM9,1557495000000000000,BootstrapSliding30,0,0.05073
UST,Gold,XCEC,GCM9,1557495000000000000,BootstrapSliding60,0,0.101464
UST,Gold,XCEC,GCM9,1557495000000000000,CloseToClose,0.0413154,0.594624
UST,Gold,XCEC,GCM9,1557496800000000000,BootstrapBaseWithGap,0.0357646,0.64536
UST,Gold,XCEC,GCM9,1557496800000000000,BootstrapBaseWithoutGap,0.00988196,0.456248
UST,Gold,XCEC,GCM9,1557496800000000000,BootstrapNonBaseWithGap,0.0357207,0.64536
UST,Gold,XCEC,GCM9,1557496800000000000,BootstrapNonBaseWithoutGap,0.00978285,0.456248
UST,Gold,XCEC,GCM9,1557496800000000000,BootstrapSliding10,0,0.016916
UST,Gold,XCEC,GCM9,1557496800000000000,BootstrapSliding30,0,0.050736
UST,Gold,XCEC,GCM9,1557496800000000000,BootstrapSliding60,0,0.101466
UST,Gold,XCEC,GCM9,1557496800000000000,CloseToClose,0.0396581,0.64536
UST,Gold,XCEC,GCM9,1557498600000000000,BootstrapBaseWithGap,0.0344419,0.69609
UST,Gold,XCEC,GCM9,1557498600000000000,BootstrapBaseWithoutGap,0.00921388,0.506978
UST,Gold,XCEC,GCM9,1557498600000000000,BootstrapNonBaseWithGap,0.0341645,0.69609
UST,Gold,XCEC,GCM9,1557498600000000000,BootstrapNonBaseWithoutGap,0.00917643,0.506978
UST,Gold,XCEC,GCM9,1557498600000000000,BootstrapSliding10,0,0.01691
UST,Gold,XCEC,GCM9,1557498600000000000,BootstrapSliding30,0,0.05073
UST,Gold,XCEC,GCM9,1557498600000000000,BootstrapSliding60,0,0.101466
UST,Gold,XCEC,GCM9,1557498600000000000,CloseToClose,0.0381856,0.69609
UST,Gold,XCEC,GCM9,1557500400000000000,BootstrapBaseWithGap,0.0328715,0.74682
UST,Gold,XCEC,GCM9,1557500400000000000,BootstrapBaseWithoutGap,0.00880873,0.557708
UST,Gold,XCEC,GCM9,1557500400000000000,BootstrapNonBaseWithGap,0.0329389,0.74682
UST,Gold,XCEC,GCM9,1557500400000000000,BootstrapNonBaseWithoutGap,0.00873173,0.557708
UST,Gold,XCEC,GCM9,1557500400000000000,BootstrapSliding10,0,0.01691
UST,Gold,XCEC,GCM9,1557500400000000000,BootstrapSliding30,0,0.05073
UST,Gold,XCEC,GCM9,1557500400000000000,BootstrapSliding60,0,0.10146
UST,Gold,XCEC,GCM9,1557500400000000000,CloseToClose,0.0368659,0.74682
UST,Gold,XCEC,GCM9,1557502200000000000,BootstrapBaseWithGap,0.0321844,0.780062
UST,Gold,XCEC,GCM9,1557502200000000000,BootstrapBaseWithoutGap,0.00851454,0.59095
UST,Gold,XCEC,GCM9,1557502200000000000,BootstrapNonBaseWithGap,0.0323912,0.780062
UST,Gold,XCEC,GCM9,1557502200000000000,BootstrapNonBaseWithoutGap,0.00841242,0.59095
UST,Gold,XCEC,GCM9,1557502200000000000,BootstrapSliding10,0,0.010664
UST,Gold,XCEC,GCM9,1557502200000000000,BootstrapSliding30,0,0.033242
UST,Gold,XCEC,GCM9,1557502200000000000,BootstrapSliding60,0,0.083972
UST,Gold,XCEC,GCM9,1557502200000000000,CloseToClose,0.0360718,0.780062
UST,Gold,XCEC,GCM9,1557504000000000000,BootstrapBaseWithGap,0.0314836,0.812048
UST,Gold,XCEC,GCM9,1557504000000000000,BootstrapBaseWithoutGap,0.00833263,0.622936
UST,Gold,XCEC,GCM9,1557504000000000000,BootstrapNonBaseWithGap,0.03166,0.812048
UST,Gold,XCEC,GCM9,1557504000000000000,BootstrapNonBaseWithoutGap,0.00827557,0.622936
UST,Gold,XCEC,GCM9,1557504000000000000,BootstrapSliding10,0,0.010666
UST,Gold,XCEC,GCM9,1557504000000000000,BootstrapSliding30,0,0.031986
UST,Gold,XCEC,GCM9,1557504000000000000,BootstrapSliding60,0,0.065228
UST,Gold,XCEC,GCM9,1557504000000000000,CloseToClose,0.0353543,0.812048
UST,Gold,XCEC,GCM9,1557505800000000000,BootstrapBaseWithGap,0.0312277,0.83752
UST,Gold,XCEC,GCM9,1557505800000000000,BootstrapBaseWithoutGap,0.0080473,0.648408
UST,Gold,XCEC,GCM9,1557505800000000000,BootstrapNonBaseWithGap,0.0311437,0.83752
UST,Gold,XCEC,GCM9,1557505800000000000,BootstrapNonBaseWithoutGap,0.00804649,0.648408
UST,Gold,XCEC,GCM9,1557505800000000000,BootstrapSliding10,0,0.008334
UST,Gold,XCEC,GCM9,1557505800000000000,BootstrapSliding30,0,0.025472
UST,Gold,XCEC,GCM9,1557505800000000000,BootstrapSliding60,0,0.057458
UST,Gold,XCEC,GCM9,1557505800000000000,CloseToClose,0.0348125,0.83752
UST,Gold,XCEC,GCM9,1557507600000000000,BootstrapBaseWithGap,0.0306102,0.86253
UST,Gold,XCEC,GCM9,1557507600000000000,BootstrapBaseWithoutGap,0.0079576,0.673418
UST,Gold,XCEC,GCM9,1557507600000000000,BootstrapNonBaseWithGap,0.030686,0.86253
UST,Gold,XCEC,GCM9,1557507600000000000,BootstrapNonBaseWithoutGap,0.00786973,0.673418
UST,Gold,XCEC,GCM9,1557507600000000000,BootstrapSliding10,0,0.008334
UST,Gold,XCEC,GCM9,1557507600000000000,BootstrapSliding30,0,0.02501
UST,Gold,XCEC,GCM9,1557507600000000000,BootstrapSliding60,0,0.050482
UST,Gold,XCEC,GCM9,1557507600000000000,CloseToClose,0.0343041,0.86253
